voxStructIDs,isForebrain,isMidbrain,isHindbrain,isDpall,sampleBrain,sampleForebrain,sampleMidbrain,sampleHindbrain,sampleDpall,isBrain
16353,1,0,0,0,0,0,0,0,0,1
16353,1,0,0,0,0,0,0,0,0,1
16487,1,0,0,0,0,0,0,0,0,1
16487,1,0,0,0,0,0,0,0,0,1
16624,1,0,0,0,0,0,0,0,0,1
16726,0,1,0,0,0,0,1,0,0,1
16876,0,0,1,0,0,0,0,0,0,1
16967,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
17025,0,0,1,0,0,0,0,0,0,1
17025,0,0,1,0,0,0,0,0,0,1
17025,0,0,1,0,0,0,0,0,0,1
17025,0,0,1,0,0,0,0,0,0,1
17095,0,0,1,0,0,0,0,0,0,1
17095,0,0,1,0,0,0,0,0,0,1
17158,0,0,1,0,0,0,0,1,0,1
17223,0,0,1,0,0,0,0,0,0,1
17292,0,0,1,0,0,0,0,0,0,1
17355,0,0,1,0,0,0,0,0,0,1
17355,0,0,1,0,0,0,0,0,0,1
17418,0,0,1,0,0,0,0,1,0,1
17418,0,0,1,0,0,0,0,0,0,1
17418,0,0,1,0,0,0,0,0,0,1
17478,0,0,1,0,0,0,0,0,0,1
17478,0,0,1,0,0,0,0,0,0,1
17540,0,0,1,0,0,0,0,0,0,1
17540,0,0,1,0,0,0,0,0,0,1
15750,1,0,0,0,0,1,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,1,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
16212,1,0,0,0,0,0,0,0,0,1
16313,1,0,0,0,0,0,0,0,0,1
16313,1,0,0,0,0,0,0,0,0,1
16313,1,0,0,0,0,0,0,0,0,1
16313,1,0,0,0,0,0,0,0,0,1
16212,1,0,0,0,0,0,0,0,0,1
16247,1,0,0,0,0,0,0,0,0,1
16353,1,0,0,0,0,0,0,0,0,1
16353,1,0,0,0,0,0,0,0,0,1
16353,1,0,0,0,0,0,0,0,0,1
16353,1,0,0,0,0,0,0,0,0,1
16487,1,0,0,0,0,0,0,0,0,1
16624,1,0,0,0,0,0,0,0,0,1
16624,1,0,0,0,0,0,0,0,0,1
17053,0,0,1,0,0,0,0,0,0,1
17025,0,0,1,0,0,0,0,0,0,1
17025,0,0,1,0,0,0,0,0,0,1
17025,0,0,1,0,0,0,0,0,0,1
17095,0,0,1,0,0,0,0,0,0,1
17095,0,0,1,0,0,0,0,1,0,1
17095,0,0,1,0,0,0,0,0,0,1
17158,0,0,1,0,0,0,0,0,0,1
17223,0,0,1,0,0,0,0,0,0,1
17292,0,0,1,0,0,0,0,0,0,1
17292,0,0,1,0,0,0,0,0,0,1
17355,0,0,1,0,0,0,0,0,0,1
17355,0,0,1,0,0,0,0,0,0,1
17418,0,0,1,0,0,0,0,0,0,1
17418,0,0,1,0,0,0,0,0,0,1
17418,0,0,1,0,0,0,0,1,0,1
17478,0,0,1,0,0,0,0,0,0,1
17478,0,0,1,0,0,0,0,0,0,1
17540,0,0,1,0,0,0,0,1,0,1
17540,0,0,1,0,0,0,0,0,0,1
17598,0,0,1,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
16212,1,0,0,0,0,0,0,0,0,1
16212,1,0,0,0,0,0,0,0,0,1
16212,1,0,0,0,0,1,0,0,0,1
16212,1,0,0,0,0,0,0,0,0,1
16212,1,0,0,0,0,0,0,0,0,1
16247,1,0,0,0,0,0,0,0,0,1
16247,1,0,0,0,0,0,0,0,0,1
16247,1,0,0,0,0,0,0,0,0,1
16353,1,0,0,0,0,0,0,0,0,1
16353,1,0,0,0,0,0,0,0,0,1
16353,1,0,0,0,0,0,0,0,0,1
16487,1,0,0,0,0,0,0,0,0,1
16487,1,0,0,0,0,0,0,0,0,1
17123,0,0,1,0,0,0,0,0,0,1
17123,0,0,1,0,0,0,0,0,0,1
17095,0,0,1,0,0,0,0,0,0,1
17095,0,0,1,0,1,0,0,0,0,1
17095,0,0,1,0,0,0,0,0,0,1
17095,0,0,1,0,0,0,0,1,0,1
17095,0,0,1,0,0,0,0,0,0,1
17158,0,0,1,0,0,0,0,0,0,1
17223,0,0,1,0,0,0,0,1,0,1
17292,0,0,1,0,0,0,0,0,0,1
17292,0,0,1,0,0,0,0,0,0,1
17292,0,0,1,0,0,0,0,0,0,1
17355,0,0,1,0,0,0,0,0,0,1
17355,0,0,1,0,0,0,0,1,0,1
17418,0,0,1,0,0,0,0,0,0,1
17418,0,0,1,0,0,0,0,0,0,1
17418,0,0,1,0,1,0,0,1,0,1
17478,0,0,1,0,0,0,0,0,0,1
17478,0,0,1,0,0,0,0,0,0,1
17540,0,0,1,0,0,0,0,0,0,1
17598,0,0,1,0,0,0,0,1,0,1
17598,0,0,1,0,0,0,0,0,0,1
15750,1,0,0,0,0,1,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,1,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,1,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,1,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
16212,1,0,0,0,0,0,0,0,0,1
16212,1,0,0,0,0,0,0,0,0,1
16212,1,0,0,0,0,0,0,0,0,1
16212,1,0,0,0,0,0,0,0,0,1
16212,1,0,0,0,0,0,0,0,0,1
16212,1,0,0,0,0,0,0,0,0,1
16247,1,0,0,0,0,1,0,0,0,1
16247,1,0,0,0,0,0,0,0,0,1
16247,1,0,0,0,0,0,0,0,0,1
16353,1,0,0,0,0,0,0,0,0,1
16353,1,0,0,0,0,0,0,0,0,1
16353,1,0,0,0,0,0,0,0,0,1
16353,1,0,0,0,0,0,0,0,0,1
17123,0,0,1,0,0,0,0,0,0,1
17123,0,0,1,0,0,0,0,0,0,1
17095,0,0,1,0,0,0,0,0,0,1
17095,0,0,1,0,1,0,0,0,0,1
17095,0,0,1,0,0,0,0,0,0,1
17158,0,0,1,0,0,0,0,0,0,1
17158,0,0,1,0,0,0,0,0,0,1
17223,0,0,1,0,0,0,0,0,0,1
17223,0,0,1,0,0,0,0,0,0,1
17292,0,0,1,0,0,0,0,0,0,1
17292,0,0,1,0,0,0,0,0,0,1
17355,0,0,1,0,1,0,0,0,0,1
17355,0,0,1,0,0,0,0,1,0,1
17355,0,0,1,0,0,0,0,0,0,1
17418,0,0,1,0,0,0,0,1,0,1
17418,0,0,1,0,1,0,0,0,0,1
17478,0,0,1,0,0,0,0,1,0,1
17478,0,0,1,0,0,0,0,0,0,1
17478,0,0,1,0,0,0,0,0,0,1
17540,0,0,1,0,0,0,0,0,0,1
17598,0,0,1,0,0,0,0,0,0,1
17598,0,0,1,0,0,0,0,0,0,1
17598,0,0,1,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,1,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
16212,1,0,0,0,0,0,0,0,0,1
16212,1,0,0,0,0,0,0,0,0,1
16212,1,0,0,0,0,0,0,0,0,1
16212,1,0,0,0,0,0,0,0,0,1
15623,1,0,0,0,0,0,0,0,0,1
15666,1,0,0,0,0,0,0,0,0,1
15666,1,0,0,0,0,0,0,0,0,1
15666,1,0,0,0,0,0,0,0,0,1
16247,1,0,0,0,0,1,0,0,0,1
16247,1,0,0,0,0,0,0,0,0,1
16247,1,0,0,0,0,0,0,0,0,1
17123,0,0,1,0,0,0,0,1,0,1
17123,0,0,1,0,0,0,0,0,0,1
17095,0,0,1,0,0,0,0,1,0,1
17158,0,0,1,0,0,0,0,0,0,1
17158,0,0,1,0,0,0,0,0,0,1
17158,0,0,1,0,0,0,0,0,0,1
17223,0,0,1,0,0,0,0,0,0,1
17223,0,0,1,0,0,0,0,0,0,1
17292,0,0,1,0,1,0,0,1,0,1
17292,0,0,1,0,0,0,0,0,0,1
17292,0,0,1,0,0,0,0,0,0,1
17355,0,0,1,0,0,0,0,0,0,1
17355,0,0,1,0,0,0,0,0,0,1
17355,0,0,1,0,0,0,0,0,0,1
17418,0,0,1,0,0,0,0,1,0,1
17418,0,0,1,0,0,0,0,0,0,1
17478,0,0,1,0,0,0,0,0,0,1
17478,0,0,1,0,0,0,0,0,0,1
17478,0,0,1,0,0,0,0,0,0,1
17540,0,0,1,0,0,0,0,0,0,1
17540,0,0,1,0,0,0,0,0,0,1
17598,0,0,1,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,1,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15750,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,1,0,0,0,0,1
15818,1,0,0,0,0,1,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15576,1,0,0,0,0,0,0,0,0,1
15576,1,0,0,0,1,0,0,0,0,1
15623,1,0,0,0,0,0,0,0,0,1
15623,1,0,0,0,0,0,0,0,0,1
15623,1,0,0,0,0,0,0,0,0,1
15623,1,0,0,0,0,0,0,0,0,1
15623,1,0,0,0,0,0,0,0,0,1
15666,1,0,0,0,0,0,0,0,0,1
15666,1,0,0,0,0,0,0,0,0,1
15666,1,0,0,0,0,0,0,0,0,1
15666,1,0,0,0,0,0,0,0,0,1
15666,1,0,0,0,0,0,0,0,0,1
17182,0,0,1,0,0,0,0,0,0,1
17182,0,0,1,0,0,0,0,0,0,1
17158,0,0,1,0,0,0,0,0,0,1
17158,0,0,1,0,0,0,0,0,0,1
17223,0,0,1,0,0,0,0,0,0,1
17223,0,0,1,0,0,0,0,0,0,1
17223,0,0,1,0,0,0,0,1,0,1
17292,0,0,1,0,0,0,0,1,0,1
17292,0,0,1,0,0,0,0,0,0,1
17292,0,0,1,0,0,0,0,0,0,1
17355,0,0,1,0,0,0,0,1,0,1
17355,0,0,1,0,0,0,0,0,0,1
17418,0,0,1,0,0,0,0,0,0,1
17418,0,0,1,0,0,0,0,1,0,1
17418,0,0,1,0,0,0,0,0,0,1
17478,0,0,1,0,0,0,0,0,0,1
17478,0,0,1,0,0,0,0,0,0,1
17478,0,0,1,0,0,0,0,0,0,1
17540,0,0,1,0,0,0,0,0,0,1
17540,0,0,1,0,0,0,0,1,0,1
17598,0,0,1,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,1,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15576,1,0,0,0,0,0,0,0,0,1
15576,1,0,0,0,0,0,0,0,0,1
15576,1,0,0,0,0,0,0,0,0,1
15623,1,0,0,0,0,0,0,0,0,1
15623,1,0,0,0,0,0,0,0,0,1
15623,1,0,0,0,0,0,0,0,0,1
15623,1,0,0,0,0,0,0,0,0,1
15623,1,0,0,0,0,0,0,0,0,1
15666,1,0,0,0,0,0,0,0,0,1
15666,1,0,0,0,1,0,0,0,0,1
15666,1,0,0,0,0,0,0,0,0,1
15666,1,0,0,0,0,0,0,0,0,1
17158,0,0,1,0,0,0,0,0,0,1
17223,0,0,1,0,0,0,0,0,0,1
17223,0,0,1,0,0,0,0,0,0,1
17223,0,0,1,0,0,0,0,0,0,1
17223,0,0,1,0,0,0,0,0,0,1
17292,0,0,1,0,0,0,0,0,0,1
17292,0,0,1,0,0,0,0,0,0,1
17292,0,0,1,0,0,0,0,0,0,1
17355,0,0,1,0,0,0,0,0,0,1
17355,0,0,1,0,0,0,0,0,0,1
17418,0,0,1,0,0,0,0,0,0,1
17418,0,0,1,0,0,0,0,0,0,1
17418,0,0,1,0,0,0,0,0,0,1
17478,0,0,1,0,0,0,0,1,0,1
17478,0,0,1,0,0,0,0,0,0,1
17478,0,0,1,0,0,0,0,1,0,1
17540,0,0,1,0,0,0,0,0,0,1
17540,0,0,1,0,0,0,0,1,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15576,1,0,0,0,0,0,0,0,0,1
15576,1,0,0,0,0,0,0,0,0,1
15576,1,0,0,0,0,0,0,0,0,1
15623,1,0,0,0,0,0,0,0,0,1
15623,1,0,0,0,0,0,0,0,0,1
15623,1,0,0,0,0,0,0,0,0,1
15623,1,0,0,0,0,0,0,0,0,1
15623,1,0,0,0,1,0,0,0,0,1
15666,1,0,0,0,0,1,0,0,0,1
17223,0,0,1,0,0,0,0,0,0,1
17223,0,0,1,0,0,0,0,0,0,1
17223,0,0,1,0,0,0,0,0,0,1
17223,0,0,1,0,0,0,0,0,0,1
17292,0,0,1,0,0,0,0,0,0,1
17292,0,0,1,0,0,0,0,0,0,1
17292,0,0,1,0,0,0,0,0,0,1
17355,0,0,1,0,0,0,0,0,0,1
17355,0,0,1,0,0,0,0,0,0,1
17418,0,0,1,0,0,0,0,0,0,1
17418,0,0,1,0,0,0,0,0,0,1
17418,0,0,1,0,1,0,0,0,0,1
17478,0,0,1,0,0,0,0,1,0,1
17478,0,0,1,0,0,0,0,0,0,1
17478,0,0,1,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,1,0,0,0,1
15576,1,0,0,0,0,0,0,0,0,1
15576,1,0,0,0,0,0,0,0,0,1
17418,0,0,1,0,0,0,0,1,0,1
17418,0,0,1,0,0,0,0,0,0,1
17418,0,0,1,0,0,0,0,1,0,1
17478,0,0,1,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,1,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
15818,1,0,0,0,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,1,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,1,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,1,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,1,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16658,0,1,0,0,0,0,0,0,0,1
16658,0,1,0,0,0,0,0,0,0,1
16658,0,1,0,0,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,1,0,0,1,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,1,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16658,0,1,0,0,0,0,1,0,0,1
16658,0,1,0,0,0,0,0,0,0,1
16658,0,1,0,0,0,0,0,0,0,1
16658,0,1,0,0,0,0,1,0,0,1
16658,0,1,0,0,0,0,1,0,0,1
16658,0,1,0,0,0,0,1,0,0,1
16658,0,1,0,0,0,0,1,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,1,0,0,1,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,1,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,1,0,0,1,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16658,0,1,0,0,0,0,1,0,0,1
16658,0,1,0,0,0,0,1,0,0,1
16658,0,1,0,0,0,0,1,0,0,1
16658,0,1,0,0,0,0,1,0,0,1
16658,0,1,0,0,0,0,1,0,0,1
16658,0,1,0,0,0,0,0,0,0,1
16658,0,1,0,0,1,0,1,0,0,1
16658,0,1,0,0,0,0,0,0,0,1
16658,0,1,0,0,0,0,0,0,0,1
16658,0,1,0,0,0,0,0,0,0,1
16658,0,1,0,0,0,0,1,0,0,1
16658,0,1,0,0,0,0,0,0,0,1
16658,0,1,0,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,1,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,1,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,1,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,1,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16658,0,1,0,0,0,0,0,0,0,1
16658,0,1,0,0,0,0,1,0,0,1
16658,0,1,0,0,0,0,0,0,0,1
16658,0,1,0,0,0,0,1,0,0,1
16658,0,1,0,0,0,0,0,0,0,1
16658,0,1,0,0,0,0,1,0,0,1
16658,0,1,0,0,1,0,1,0,0,1
16658,0,1,0,0,0,0,0,0,0,1
16658,0,1,0,0,0,0,1,0,0,1
16658,0,1,0,0,0,0,0,0,0,1
16658,0,1,0,0,0,0,0,0,0,1
16658,0,1,0,0,0,0,1,0,0,1
16658,0,1,0,0,0,0,1,0,0,1
16658,0,1,0,0,0,0,1,0,0,1
16658,0,1,0,0,0,0,1,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16919,0,0,1,0,0,0,0,0,0,1
16001,1,0,0,1,1,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,1,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16114,1,0,0,0,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16001,1,0,0,1,0,0,0,0,0,1
16658,0,1,0,0,0,0,1,0,0,1
16658,0,1,0,0,0,0,0,0,0,1
